100,2757.8051714951307,2821.0830338562105,4467.992775705208,4885.314164858555
103,2849.952240332074,3309.476294341816,5109.324184490838,5376.930308519016
106,2537.6303870080815,2445.4738095970674,5152.737374880384,5511.852401807874
109,2697.57194344018,2863.8787046424277,5010.483913657014,5500.307671123365
112,3328.5656628978372,3531.8957520781255,5813.000869461388,6182.570486473551
115,3470.563285981396,3952.1241597119106,5440.478237037656,6003.605519885079
118,3604.1684126639593,2970.479026684458,4957.420945937213,5444.8013889647555
121,3416.840977168976,3168.434985931154,5403.628809158631,5581.926443340316
124,3782.982057378325,3898.4685723912235,5995.303368656979,6191.595399784745
127,2929.18303495948,2646.490297868334,4808.960623000818,5174.416008311777
130,3514.403881124787,3262.7123821164664,5452.3744348575965,5849.407167986313
133,3830.61254211021,3806.768417646636,6400.924858827966,6833.107989480159
136,3038.638279682355,3364.344176073216,5405.249419294368,5984.944639909035
139,3056.170356581015,3332.960762229864,5087.983867552389,6058.176172376549
142,3709.5020086094323,3091.5151894717496,6106.510194635912,6782.174884695623
145,3568.3987330625964,3403.541863912672,5826.374911915178,6297.772787802965
