1,0.0,0.0,0.0,0.0
6,772.1118139094748,772.1118139094748,772.1118139094748,71.21797525905943
11,809.4356276546526,779.1782820576585,779.1782820576584,310.828657464291
16,950.8627823097273,933.3895825088771,967.4401231687266,834.9518819867312
21,2090.4417265772286,1417.6564834651622,1374.353769702412,1273.1458850378137
26,1810.7695374580207,1593.6455988552798,1321.2243431421575,1627.2793080004494
31,1934.272336372378,1685.323093867691,1615.611178620316,2248.227774590601
36,1547.957629577359,1688.2958693328321,1313.2245343616362,2528.824407663102
41,1946.8766255023488,2260.9426965413027,1763.9392422241503,2901.3886361217455
46,2442.4041906556677,2482.4427804033335,2065.4283126914775,3229.6057999322
51,2531.5020807628557,2580.670751580934,1981.2413840610147,4562.752854630974
56,2893.4292874051125,2683.4545719175917,2047.564882597312,4709.999674710221
61,2879.359304836433,2926.5228831966374,2284.1340508853173,4093.562738392126
66,3014.961688734337,2783.507374755734,1938.6630149257296,4697.42496279574
71,3528.8007605078014,3579.994467982579,2629.8791196276143,5201.268898110163
76,3125.487004364773,3352.4780348028194,2815.3110219316486,5540.805603118819
81,3787.259055446003,3111.864634596222,2426.135146685308,7511.920404592458
86,3523.813738729481,3832.667238647471,2934.70687876576,7038.229717391222
91,3768.303084291012,4000.6246129100696,2852.311204582586,7524.450370666589
96,4257.942101485123,3979.7359653412313,2878.8631628101634,8521.67476491686
1,0.0,0.0,0.0,0.0
6,594.2049792744017,594.2049792744016,594.2049792744015,42.42640687119285
11,1003.7928260432818,959.5166157828941,899.9422501507692,262.39246326394294
16,1440.0787221387243,1225.068443612361,1067.6422266868196,497.15061983422635
21,1434.910681720945,1493.280655510432,1289.4893309386975,1113.3926319021045
26,1495.8828482088186,1451.9673262624308,1519.2738742466227,1326.7068064182363
31,2162.90534209179,1982.216220676418,1963.6908091858627,2090.9724631300332
36,1898.661867449267,1876.427303735883,1976.7523673031073,1967.4362143488434
41,2570.1258387919383,2570.0225605945498,1999.297681776975,3491.8603821561287
46,2305.582021969865,2183.6426260961107,1497.59646993292,3165.8008793129425
51,2252.0549650180133,2415.265135717515,2246.615166913498,4132.335069458402
56,2394.6126547737963,2248.917944309794,2058.5943866369244,4362.213235245337
61,3311.6956384851223,3294.6975703474545,2360.989536586606,5383.745318555774
66,2874.4038679480745,2781.217717232862,2444.89251537549,5019.985675974583
71,3814.3346232046106,2905.91352864816,2390.145060746056,6394.890269214157
76,3147.119950903514,3647.095644737613,2436.8736622291026,6955.377845380619
81,3257.5968249855528,3265.366449921975,2653.860633839807,6493.3302594846255
86,3674.0611113512196,4082.5902368088923,2698.0073820309126,6068.488136953971
91,3768.35678144119,3960.397369084506,2633.402811460221,8169.7576922728085
96,3623.9111018476256,3841.2797550475457,2794.325397812008,7447.254060535856
