GA,10,1,2764.0,66.0,97.668,18.746,0.037
GA,30,1,2764.0,66.0,97.668,35.602,0.049
GA,50,1,2764.0,66.0,97.668,51.812,0.043
GA,70,1,2764.0,66.0,97.668,61.193,0.057
GA,90,1,2764.0,66.0,97.668,69.111,0.061
