RHC,1,3,4503.0,98.0,97.870,13.120,0.080
RHC,151,3,98.0,4503.0,2.130,13.140,0.095
RHC,301,3,98.0,4503.0,2.130,12.989,0.089
RHC,451,3,4503.0,98.0,97.870,14.556,0.222
