---
GA,400,0,203.826
GA,400,1,201.751
GA,400,2,369.487
GA,400,3,205.218
GA,400,4,202.984
GA,400,5,269.677
GA,400,6,182.745
GA,400,7,194.160
GA,400,8,197.787
GA,400,9,210.003
GA,400,10,206.773
GA,400,11,163.369
GA,400,12,233.417
GA,400,13,204.082
GA,400,14,266.564
GA,400,15,202.984
GA,400,16,129.804
GA,400,17,193.389
GA,400,18,160.880
GA,400,19,159.670
GA,400,20,216.607
GA,400,21,100.488
GA,400,22,100.488
GA,400,23,188.844
GA,400,24,85.724
GA,400,25,85.367
GA,400,26,84.333
GA,400,27,177.805
GA,400,28,83.263
GA,400,29,136.607
GA,400,30,77.097
GA,400,31,81.732
GA,400,32,39.720
GA,400,33,41.402
GA,400,34,41.402
GA,400,35,85.367
GA,400,36,33.228
GA,400,37,32.318
GA,400,38,32.318
GA,400,39,32.272
GA,400,40,32.291
GA,400,41,32.279
GA,400,42,32.253
GA,400,43,32.256
GA,400,44,33.092
GA,400,45,32.358
GA,400,46,32.329
GA,400,47,32.278
GA,400,48,32.370
GA,400,49,32.237
GA,400,50,32.264
GA,400,51,32.262
GA,400,52,32.425
GA,400,53,33.966
GA,400,54,39.829
GA,400,55,45.836
GA,400,56,40.106
GA,400,57,37.536
GA,400,58,37.196
GA,400,59,33.092
GA,400,60,38.011
GA,400,61,41.877
GA,400,62,41.912
GA,400,63,36.723
GA,400,64,43.657
GA,400,65,34.051
GA,400,66,33.501
GA,400,67,34.230
GA,400,68,36.778
GA,400,69,36.776
GA,400,70,36.329
GA,400,71,33.477
GA,400,72,33.479
GA,400,73,33.508
GA,400,74,33.631
GA,400,75,32.631
GA,400,76,32.272
GA,400,77,33.778
GA,400,78,32.553
GA,400,79,34.079
GA,400,80,34.677
GA,400,81,34.677
GA,400,82,35.210
GA,400,83,32.261
GA,400,84,33.995
GA,400,85,32.304
GA,400,86,32.376
GA,400,87,32.252
GA,400,88,33.092
GA,400,89,32.632
GA,400,90,32.380
GA,400,91,32.657
GA,400,92,34.079
GA,400,93,32.889
GA,400,94,33.350
GA,400,95,33.623
GA,400,96,37.423
GA,400,97,37.423
GA,400,98,37.423
GA,400,99,32.230
GA,400,100,38.671
GA,400,101,38.669
GA,400,102,38.333
GA,400,103,32.242
GA,400,104,33.501
GA,400,105,44.186
GA,400,106,40.007
GA,400,107,52.857
GA,400,108,50.878
GA,400,109,52.621
GA,400,110,32.248
GA,400,111,36.991
GA,400,112,41.736
GA,400,113,51.084
GA,400,114,32.296
GA,400,115,55.774
GA,400,116,32.348
GA,400,117,32.326
GA,400,118,32.237
GA,400,119,32.425
GA,400,120,32.290
GA,400,121,32.237
GA,400,122,32.839
GA,400,123,202.204
GA,400,124,198.999
GA,400,125,32.270
GA,400,126,32.290
GA,400,127,153.812
GA,400,128,32.307
GA,400,129,153.914
GA,400,130,32.245
GA,400,131,120.515
GA,400,132,32.310
GA,400,133,32.237
GA,400,134,52.293
GA,400,135,32.320
GA,400,136,32.238
GA,400,137,32.271
GA,400,138,32.297
GA,400,139,32.361
GA,400,140,32.268
GA,400,141,34.209
GA,400,142,32.255
GA,400,143,32.265
GA,400,144,32.677
GA,400,145,32.609
GA,400,146,32.609
GA,400,147,32.250
GA,400,148,32.618
GA,400,149,32.328
GA,400,150,128.628
GA,400,151,105.502
GA,400,152,34.209
GA,400,153,66.011
GA,400,154,32.256
GA,400,155,32.741
GA,400,156,32.494
GA,400,157,32.267
GA,400,158,32.249
GA,400,159,32.249
GA,400,160,32.687
GA,400,161,32.571
GA,400,162,70.737
GA,400,163,32.646
GA,400,164,32.250
GA,400,165,32.494
GA,400,166,32.304
GA,400,167,32.304
GA,400,168,32.239
GA,400,169,32.376
GA,400,170,70.666
GA,400,171,34.327
GA,400,172,32.513
GA,400,173,32.315
GA,400,174,32.348
GA,400,175,32.561
GA,400,176,32.353
GA,400,177,32.239
GA,400,178,32.561
GA,400,179,32.561
GA,400,180,32.835
GA,400,181,78.415
GA,400,182,32.235
GA,400,183,32.281
GA,400,184,32.589
GA,400,185,32.243
GA,400,186,32.440
GA,400,187,32.230
GA,400,188,32.382
GA,400,189,32.281
GA,400,190,32.720
GA,400,191,32.281
GA,400,192,32.233
GA,400,193,32.233
GA,400,194,32.247
GA,400,195,32.473
GA,400,196,32.231
GA,400,197,32.247
GA,400,198,32.237
GA,400,199,32.645
GA,400,200,32.382
GA,400,201,32.282
GA,400,202,32.271
GA,400,203,32.489
